Weighted_Recall,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.2597402597402597,2026-02-22 20:26:27,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMeanInfgain/gaussian_noise__ADASYN__minmax/DTmodel,last,1771718062421_c4b64e6c17717631878307925,0.1,0.5,126,7,biMeanInfgain,minmax,gaussian_noise,ADASYN,DTmodel,0.2597402597402597,0.2834051724137931,0.27666666666666667,0.2592405063291139,0.3120521719659651,0.2649876705572908,0.2597402597402597,0.2597402597402597,0.2597402597402597,0.26974273153370704
0.3116883116883117,2026-02-22 12:51:19,20260222-075415,log/pimaindians_diabetes/20260222-075415/6/biMaxInfgain/gaussian_noise__SMOTE__minmax/DTmodel,last,1771718062421_c4b64e6c17717358796432726,0.1,0.5,126,6,biMaxInfgain,minmax,gaussian_noise,SMOTE,DTmodel,0.3116883116883117,0.32380952380952377,0.30814814814814817,0.3041773231031543,0.3636363636363636,0.32577141528548176,0.3116883116883117,0.3116883116883117,0.3116883116883117,0.3187270389930236
0.3116883116883117,2026-02-21 05:35:27,20260220-191939,log/pimaindians_diabetes/20260220-191939/6/infgain/gaussian_noise__SMOTE__minmax/random_forest,last,1771586390261_bd95089d17716233279594142,0.1,0.35,2026,6,infgain,minmax,gaussian_noise,SMOTE,random_forest,0.3116883116883117,0.33333333333333326,0.41037037037037033,0.28062753393266343,0.3423848878394332,0.23597766590891917,0.3116883116883117,0.3116883116883117,0.3116883116883117,0.31077496380587566
0.3246753246753247,2026-02-22 21:18:12,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMeanInfgain/standard__gaussian_noise__RandomUnderSampler/GradientBoosting,first,1771718062421_c4b64e6c17717662923030499,0.1,0.35,23,7,biMeanInfgain,standard,gaussian_noise,RandomUnderSampler,GradientBoosting,0.3246753246753247,0.32863849765258213,0.44592592592592595,0.2704081632653061,0.33004085116761167,0.2109727007686191,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3125377869498306
0.3246753246753247,2026-02-22 12:15:30,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/infgain/gaussian_noise__SMOTE__standard/random_forest,last,1771718062421_c4b64e6c17717337300509454,0.1,0.35,5012,5,infgain,standard,gaussian_noise,SMOTE,random_forest,0.3246753246753247,0.2893835616438356,0.45444444444444443,0.2585185185185185,0.27761964063333927,0.19236171236171232,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.29964692917432634
