FeatureNum,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
8,2026-02-21 17:10:01,20260220-191939,log/pimaindians_diabetes/20260220-191939/8/noSelect/standard__gaussian_noise__noImbl/sklearn_SVM,first,1771586390261_bd95089d17716650017336229,0.1,0.5,42,noSelect,standard,gaussian_noise,noImbl,sklearn_SVM,0.7272727272727273,0.7365384615384616,0.6366666666666666,0.6394648829431439,0.7325174825174825,0.7272727272727273,0.6926117360899969,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7012928448363229
8,2026-02-21 17:26:07,20260220-191939,log/pimaindians_diabetes/20260220-191939/8/noSelect/standard__mixup__ADASYN/sklearn_SVM,first,1771586390261_bd95089d17716659674520614,0.1,0.35,42,noSelect,standard,mixup,ADASYN,sklearn_SVM,0.7142857142857143,0.7349521203830369,0.7544444444444445,0.7119047619047619,0.7877662692984169,0.7142857142857143,0.7197278911564625,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.728175467086059
8,2026-02-21 17:25:45,20260220-191939,log/pimaindians_diabetes/20260220-191939/8/noSelect/gaussian_noise__noImbl__standard/LogisticRegression,last,1771586390261_bd95089d17716659459213636,0.2,0.5,42,noSelect,standard,gaussian_noise,noImbl,LogisticRegression,0.7207792207792207,0.7204651162790697,0.6316666666666667,0.6339616383837267,0.7206040471156749,0.7207792207792207,0.6872097555862964,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.6937609804133327
8,2026-02-21 17:25:47,20260220-191939,log/pimaindians_diabetes/20260220-191939/8/noSelect/gaussian_noise__noImbl__standard/GradientBoosting,last,1771586390261_bd95089d17716659474214594,0.2,0.5,42,noSelect,standard,gaussian_noise,noImbl,GradientBoosting,0.7467532467532467,0.7513103448275862,0.6687037037037037,0.6783935742971887,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7467532467532467,0.7467532467532467,0.7467532467532466,0.7257768541649305
8,2026-02-21 17:25:48,20260220-191939,log/pimaindians_diabetes/20260220-191939/8/noSelect/gaussian_noise__noImbl__standard/sklearn_SVM,last,1771586390261_bd95089d17716659489555797,0.2,0.5,2026,noSelect,standard,gaussian_noise,noImbl,sklearn_SVM,0.6818181818181818,0.6750599520383693,0.5675925925925925,0.542417075980838,0.6775670372792675,0.6818181818181818,0.6178576744339888,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6387904434805195
