Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Random_State:126.0,Random_State:2026.0,Random_State:23.0,Random_State:42.0,Random_State:5012.0,Random_State:7.0,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.6056427947052947,0.7100056193806193,0.705299734987235,0.6738009747775373,0.6737561628186628,0.6742294597763347,0.6702955898268398,0.6743508998717332,0.6754179944284111,0.6748504389129389,0.6710961299502967,0.6702955898268398,0.644211112961113,0.6551431785806786,0.6602818477818478,0.7032386016761017,0.7053721741221741,0.6325011793761793,0.6746711621711622,0.6867778055278055,0.6767943861693863,0.6619696275946276,0.7091821373071373,0.679700739075739,0.667598026973027,0.6493881697006697,0.6979105963480963,0.6996083777333777,0.6530001248751248,0.6443736818736819,0.6862654706404706,0.6728889166389166,0.6857597263847264,0.6713496572871573,0.6759491087616089,0.6780291467791468,0.6692696192696193
Macro_F1,0.5791211895595108,0.6939309738150868,0.6919670862474262,0.6555712776015821,0.6555686737241848,0.654802596191667,0.6513132249590343,0.6558881331451524,0.6578852974824039,0.6553959217514952,0.6520873776441938,0.6513132249590343,0.6314449821824616,0.6449016724955358,0.6473708838642295,0.6767447915156612,0.674569752645485,0.6096093196697598,0.6573036345318156,0.6707180333207687,0.6590817713708086,0.64465105059757,0.688674689753325,0.6606869556156225,0.6493258774657268,0.6368831272726371,0.6731297058087121,0.6819626955648891,0.6344978130546357,0.6246956506508018,0.6688189622089495,0.6515885833827606,0.6684747943820111,0.6527079638171696,0.6573048692641797,0.6599155581692137,0.6500972749121356
Macro_Precision,0.6428116281240596,0.7039042586375759,0.704864515787486,0.6844916689295584,0.6849246891834021,0.6828783726035889,0.6810028215133291,0.6831535840179962,0.6867325774639608,0.6843887152829454,0.68211809752383,0.6810028215133291,0.6759610433776444,0.681134590519164,0.6800849434974011,0.6911303056338214,0.6909897878871716,0.6139891010860031,0.6890538533439706,0.7136546077773096,0.6890684664747427,0.6797740687088977,0.7176207077073192,0.6864866708248315,0.6812335975412495,0.6801282329834736,0.6875920353826074,0.7127748490044441,0.6596868390288633,0.6553725024620897,0.6972015837542049,0.6789295681245592,0.699195462724082,0.6792703348157388,0.6884499335503421,0.6899619288526909,0.67775833951339
Macro_Recall,0.6224942426400759,0.7115315739751504,0.7140419337606837,0.6840622240440672,0.6841726519633059,0.6806728850522977,0.6793292073902606,0.6822213327331961,0.6865439850537266,0.6824822423696845,0.6806294545896204,0.6793292073902606,0.6756137350625198,0.6849448417880131,0.6834506032697584,0.6874128853078506,0.6820241851983749,0.6180363544634379,0.6892241809116809,0.7066766579613802,0.6895244044792657,0.6800950607391579,0.7125788421968978,0.6858297457001161,0.6795487545504907,0.6800897205075446,0.6852887797430621,0.7105361269389047,0.6614028865938588,0.6527248634852801,0.6989575765669516,0.6753147950300727,0.6971992521367522,0.6787191143689986,0.6866593858816081,0.6886667293183496,0.676711770932257
Weighted_F1,0.5910640988210233,0.712594521695436,0.7083691123915208,0.6707188671900531,0.6706728390606893,0.6715509681673293,0.6670161449289598,0.672197660877747,0.6726775967889709,0.6714941118938592,0.6675541963301852,0.6670161449289598,0.6385164014258176,0.6534832642727384,0.6580061303377936,0.701527250675766,0.7018465081345175,0.6361617597940757,0.6704481685761031,0.6820925003724436,0.6728645129798418,0.6564061657525335,0.7060823583409622,0.6775439074514449,0.6638079144872083,0.6444836305758793,0.696868191362774,0.6961884358703636,0.6514534123618293,0.6412774399489531,0.6834769275303764,0.6691656402347582,0.6824936098696793,0.6692866927170025,0.672065129221651,0.6747849310934108,0.6665668908452427
Weighted_Precision,0.6871877121652566,0.7415062773946947,0.7452018682548099,0.7255361056982712,0.7261124111083556,0.7228819130012528,0.7220936646324461,0.7236511124264497,0.7279213703953005,0.7245947209995637,0.7232067025891924,0.7220936646324461,0.7250645176553296,0.7299456962844336,0.7262857811912624,0.7224476730563545,0.7194160948372217,0.6518961659669595,0.7308570702712397,0.757759090913828,0.7300447967713896,0.7229698521360626,0.7542647395700428,0.7263067039727588,0.722957201237082,0.7291421598777411,0.7201217453320995,0.7522024181045058,0.7022184203660263,0.6975492398311817,0.7395638084625419,0.7168866539618196,0.7393711749034471,0.7199142662032456,0.7293496390065952,0.7308271488734941,0.7184367563363467
