Prob_Threshold,LogDir,Norm_First,Split_Ratio,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.35,log/pimaindians_diabetes/4/biMaxInfgain/Standard__gaussian_noise__ADASYN/DTmodel,True,0.1,2026-01-30 17:13:52,1769764270122_202fd60e,1769764270122_202fd60e17697644322395927,0.3246753246753247,0.3653508771929824,0.3862962962962962,0.319047619047619,0.3906356801093643,0.3246753246753247,0.3005565862708719,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3370390460277677,First,4,biMaxInfgain,Standard__gaussian_noise__ADASYN,DTmodel,Standard,gaussian_noise,ADASYN
0.35,log/pimaindians_diabetes/7/biMeanInfgain/Standard__mixup__noIMB/LogisticRegression,True,0.1,2026-01-30 19:10:53,1769764270122_202fd60e,1769764270122_202fd60e17697714531359747,0.7662337662337663,0.7547619047619047,0.7774074074074073,0.7570126227208976,0.7924551638837353,0.7662337662337663,0.7711517094406296,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7681806039230401,First,7,biMeanInfgain,Standard__mixup__noIMB,LogisticRegression,Standard,mixup,noIMB
0.35,log/pimaindians_diabetes/5/infgain/Standard__noAUG__RandomUnderSampler/DTmodel,True,0.2,2026-01-30 17:49:44,1769764270122_202fd60e,1769764270122_202fd60e17697665843304448,0.7142857142857143,0.6853318250377074,0.682037037037037,0.6835419390995703,0.7119694031458738,0.7142857142857143,0.7130047236529583,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7031301116492266,First,5,infgain,Standard__noAUG__RandomUnderSampler,DTmodel,Standard,noAUG,RandomUnderSampler
0.35,log/pimaindians_diabetes/5/infgain/Standard__noAUG__RandomUnderSampler/DTmodel,True,0.1,2026-01-30 17:49:41,1769764270122_202fd60e,1769764270122_202fd60e17697665816355078,0.6883116883116883,0.6612787356321839,0.6662962962962963,0.6632653061224489,0.6940028362442155,0.6883116883116883,0.6906970580439968,0.6883116883116883,0.6883116883116883,0.6883116883116883,0.6805768167669116,First,5,infgain,Standard__noAUG__RandomUnderSampler,DTmodel,Standard,noAUG,RandomUnderSampler
0.35,log/pimaindians_diabetes/7/biMeanInfgain/Standard__mixup__noIMB/LogisticRegression,True,0.2,2026-01-30 19:10:57,1769764270122_202fd60e,1769764270122_202fd60e17697714577123754,0.7337662337662337,0.7118808390622247,0.7225925925925927,0.7155215138544717,0.7433410939492379,0.7337662337662337,0.7370409270837295,0.7337662337662337,0.7337662337662337,0.7337662337662337,0.729172312207629,First,7,biMeanInfgain,Standard__mixup__noIMB,LogisticRegression,Standard,mixup,noIMB
