Metric,Mean,Std
Accuracy,0.673649383024383,0.08973637953928366
Macro_Precision,0.6838601341830406,0.06918230823662852
Macro_Recall,0.6826892501253036,0.07552432167276762
Macro_F1,0.6550064165406746,0.09197944621644043
Weighted_Precision,0.7246319526049205,0.06722226364657072
Weighted_Recall,0.673649383024383,0.08973637953928366
Weighted_F1,0.6706759109693264,0.10114504733344132
Micro_Precision,0.673649383024383,0.08973637953928366
Micro_Recall,0.673649383024383,0.08973637953928366
Micro_F1,0.673649383024383,0.08973637953928365
Integrated_Score,0.6774302360275797,0.08184016522162468
