Metric,Mean,Std
Accuracy,0.6401994995744995,0.10032729066849783
Macro_Precision,0.6717262065019858,0.06863614843412374
Macro_Recall,0.6702615872639021,0.07874503087767362
Macro_F1,0.6268677806984866,0.10558277299645584
Weighted_Precision,0.720513540677981,0.07051620512898167
Weighted_Recall,0.6401994995744996,0.10032729066849783
Weighted_F1,0.6343975377592364,0.12072965496990878
Micro_Precision,0.6401994995744995,0.10032729066849783
Micro_Recall,0.6401994995744995,0.10032729066849783
Micro_F1,0.6401994995744995,0.10032729066849783
Integrated_Score,0.651519731042845,0.0905866432608625
