Metric,Mean,Std
Accuracy,0.6565581409331409,0.09454134617418176
Macro_Precision,0.6758027607885859,0.06880559322646977
Macro_Recall,0.6781783198797088,0.07746715197552843
Macro_F1,0.6428861401961854,0.09756618903394638
Weighted_Precision,0.7214690647721111,0.0689802152355671
Weighted_Recall,0.6565581409331409,0.09454134617418176
Weighted_F1,0.6539840726863277,0.10909170718015548
Micro_Precision,0.6565581409331409,0.09454134617418176
Micro_Recall,0.6565581409331409,0.09454134617418176
Micro_F1,0.6565581409331409,0.09454134617418176
Integrated_Score,0.6646988028496739,0.08614922106561555
