Metric,Mean,Std
Accuracy,0.6505756974506974,0.09264913092741806
Macro_Precision,0.6760681033162124,0.06539395721027061
Macro_Recall,0.6789907143610848,0.07520126889485694
Macro_F1,0.639581149985384,0.09560557085631276
Weighted_Precision,0.7242357987172049,0.06607326312338829
Weighted_Recall,0.6505756974506974,0.09264913092741806
Weighted_F1,0.6484194287867383,0.1072605928501202
Micro_Precision,0.6505756974506974,0.09264913092741806
Micro_Recall,0.6505756974506974,0.09264913092741806
Micro_F1,0.6505756974506974,0.09264913092741806
Integrated_Score,0.6613598274355474,0.08395378140922899
