Split_Ratio,LogDir,Norm_First,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.2,log/pimaindians_diabetes/8/noSelect/noAUG__noIMB__Standard/sklearn_SVM,False,0.5,2026-01-30 21:13:48,1769764270122_202fd60e,1769764270122_202fd60e17697788280661832,0.7272727272727273,0.7,0.6792592592592592,0.6857142857142857,0.71900826446281,0.7272727272727273,0.7198515769944341,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7115707226876057,Last,8,noSelect,noAUG__noIMB__Standard,sklearn_SVM,Standard,noAUG,noIMB
0.2,log/pimaindians_diabetes/5/infgain/Standard__mixup__SMOTE/random_forest,True,0.5,2026-01-30 17:51:55,1769764270122_202fd60e,1769764270122_202fd60e17697667154926293,0.7207792207792207,0.695152830529933,0.6998148148148149,0.6971692504687428,0.7246231793166139,0.7207792207792207,0.7224264280101843,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.7132101225496633,First,5,infgain,Standard__mixup__SMOTE,random_forest,Standard,mixup,SMOTE
0.2,log/pimaindians_diabetes/5/infgain/Standard__mixup__SMOTE/XGBmodel,True,0.5,2026-01-30 17:51:55,1769764270122_202fd60e,1769764270122_202fd60e17697667157068050,0.7207792207792207,0.7024200518582542,0.7168518518518519,0.7055711173358232,0.7376084589567735,0.7207792207792207,0.7255589104328599,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.7186692287436786,First,5,infgain,Standard__mixup__SMOTE,XGBmodel,Standard,mixup,SMOTE
0.2,log/pimaindians_diabetes/5/infgain/Standard__mixup__SMOTE/LogisticRegression,True,0.5,2026-01-30 17:51:56,1769764270122_202fd60e,1769764270122_202fd60e17697667161104504,0.7207792207792207,0.6966101694915254,0.7040740740740741,0.699478103017926,0.7274928461369139,0.7207792207792207,0.7233769180671835,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.7145576504447058,First,5,infgain,Standard__mixup__SMOTE,LogisticRegression,Standard,mixup,SMOTE
0.2,log/pimaindians_diabetes/7/biMeanInfgain/Standard__gaussian_noise__TomekLinks/random_forest,True,0.5,2026-01-30 19:13:41,1769764270122_202fd60e,1769764270122_202fd60e17697716213173976,0.6753246753246753,0.6361177884615384,0.5838888888888889,0.5778508771929824,0.6537993256743256,0.6753246753246753,0.638442697653224,0.6753246753246753,0.6753246753246753,0.6753246753246753,0.6399545066592762,First,7,biMeanInfgain,Standard__gaussian_noise__TomekLinks,random_forest,Standard,gaussian_noise,TomekLinks
