Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.05443695000210551,0.0,0.0,0.6588336246749753,0.048758127534125784,0.0,0.0443336735377985,0.0
Macro_F1,0.0,0.06879773588212967,0.0,0.0,0.6064953056374023,0.05916566247596111,0.0,0.03719378150360769,0.0
Macro_Precision,0.0,0.052734285264785456,0.0,0.0,0.6540618614469751,0.0488399312220434,0.0,0.050116002021670505,0.0
Macro_Recall,0.0,0.0787647100110058,0.0,0.0,0.5562411203082126,0.06318977448108433,0.0,0.04752611818434023,0.0
Weighted_F1,0.0,0.060715824820830405,0.0,0.0,0.6386575451337537,0.05459892617842406,0.0,0.03386881079071152,0.0
Weighted_Precision,0.0,0.06136601389611171,0.0,0.0,0.6274941627937006,0.05441119681737358,0.0,0.04609361704932226,0.0
