F1,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.8958333333333334,2026-01-30 19:09:03,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/MinMax__mixup__ADASYN/sklearn_SVM,0,0.8701298701298701,0.8617097701149425,0.8719025227645919,0.9347826086956522,0.86,50.0,43,7,3,24,True,0.1,0.5,1769764270122_202fd60e17697713438510995
0.8865979381443299,2026-01-30 17:14:49,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/4/biMaxInfgain/Standard__mixup__SMOTE/GradientBoosting,0,0.8571428571428571,0.8468077410019894,0.8586931245639872,0.9148936170212766,0.86,50.0,43,7,4,23,True,0.1,0.5,1769764270122_202fd60e17697644892692686
0.8817204301075269,2026-01-30 21:16:24,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/Standard__noAUG__SMOTE/XGBmodel,0,0.8571428571428571,0.850696280627534,0.8599632343683111,0.9534883720930232,0.82,50.0,41,9,2,25,True,0.1,0.5,1769764270122_202fd60e17697789845528064
0.8817204301075269,2026-01-30 21:08:36,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/MinMax__noAUG__SMOTE/XGBmodel,0,0.8571428571428571,0.850696280627534,0.8599632343683111,0.9534883720930232,0.82,50.0,41,9,2,25,True,0.1,0.5,1769764270122_202fd60e17697785165798990
0.88,2026-01-30 17:33:09,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMeanInfgain/MinMax__mixup__TomekLinks/XGBmodel,0,0.8441558441558441,0.8288888888888889,0.8441558441558441,0.88,0.88,50.0,44,6,6,21,True,0.1,0.5,1769764270122_202fd60e17697655890313207
