Precision,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.0,2026-01-30 19:02:43,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697709636763374
0.0,2026-01-30 17:25:31,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697651314972035
0.0,2026-01-30 19:12:11,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697715312317930
0.0,2026-01-30 18:15:13,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,0,0.3376623376623376,0.2524271844660194,0.1770268566385071,0.0,0.0,50.0,0,50,1,26,True,0.1,0.35,1769764270122_202fd60e17697681134011469
0.0,2026-01-30 19:08:08,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,0,0.3376623376623376,0.2524271844660194,0.1770268566385071,0.0,0.0,50.0,0,50,1,26,False,0.1,0.35,1769764270122_202fd60e17697712880656027
