Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.2
Accuracy,0.7308201058201058,0.7290313852813853,0.7330221861471862,0.7291666666666666,0.7395833333333334,0.7279491341991342,0.731737012987013,0.7248376623376623,0.7291666666666666,0.7308201058201058,0.6598124098124099,0.740981240981241,0.7564935064935064,0.7456709956709956,0.7471139971139971,0.7348484848484849,0.7306998556998557,0.7309403559403559,0.7308201058201058,0.7272126022126022,0.7344276094276094,0.7308201058201058
Macro_F1,0.6967273666563328,0.6961484015794102,0.6970842365572426,0.6976157473603842,0.7032541142134882,0.6953789923191066,0.6967090009936446,0.6911231687470664,0.6976157473603842,0.6967273666563328,0.6299095539399697,0.7077481295424101,0.7244299008810645,0.7065656907599607,0.7191983850412477,0.6925125397733445,0.6965991881043401,0.6968555452083257,0.6967273666563328,0.6920955908960579,0.7013591424166079,0.6967273666563328
Macro_Precision,0.7072257261553381,0.7041004067241255,0.7106191441567405,0.7061533318745782,0.7165111162203252,0.7014028115785339,0.7088896436069204,0.7026355303559525,0.7061533318745782,0.7072257261553381,0.6317169447554404,0.7165604408509098,0.7367849416477418,0.7243169749114418,0.7228476775348434,0.7111273772316511,0.7070476853962292,0.7074037669144467,0.7072257261553381,0.703506642951532,0.710944809359144,0.7072257261553381
Macro_Recall,0.6932107338820301,0.6931693672839506,0.6927816358024691,0.6950925925925926,0.6975231481481482,0.6925578703703703,0.6932561728395061,0.6885648148148148,0.6950925925925926,0.6932107338820301,0.6329938271604938,0.7035390946502057,0.7192695473251028,0.7002880658436214,0.7177263374485597,0.6854475308641975,0.6930984224965706,0.6933230452674898,0.6932107338820301,0.6893484224965706,0.6970730452674897,0.6932107338820301
Weighted_F1,0.726745934206457,0.7257452009056196,0.7278302339910004,0.7264116682716323,0.73411177042145,0.7249775713087292,0.7270992153631327,0.7209623126999283,0.7264116682716323,0.726745934206457,0.6607518378985437,0.7370419751824107,0.7522969902630892,0.7383707716692023,0.7455045152059719,0.726509515019524,0.7266282665156609,0.726863601897253,0.726745934206457,0.7226868327545563,0.7308050356583576,0.726745934206457
Weighted_Precision,0.7285120355212471,0.7266262476320632,0.7303522375124468,0.7286943791131851,0.7348738353823618,0.7247072843970437,0.7296549160625014,0.7247209344471127,0.7286943791131851,0.7285120355212471,0.6661064287246882,0.7369616053715046,0.7540446242201542,0.7404921459895011,0.7457339721986775,0.7277334366229574,0.7283700746071283,0.728653996435366,0.7285120355212471,0.7254009237116023,0.731623147330892,0.7285120355212471
