Weighted_Recall,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.8701298701298701,4,biMaxInfgain,standard,gaussian_noise,TomekLinks,GradientBoosting,first,0.35,0.1,42,2026-02-20 19:29:37,20260220-191939,log/pimaindians_diabetes/4/biMaxInfgain/standard__gaussian_noise__TomekLinks/GradientBoosting,1771586390261_bd95089d17715869771382322,0.8701298701298701,0.8560606060606061,0.882962962962963,0.8634751773049645,0.885478158205431,0.8724785852445426,0.8701298701298701,0.8701298701298701,0.8701298701298701,0.8708951851572739
0.8571428571428571,8,noSelect,standard,noAug,SMOTE,XGBmodel,first,0.5,0.1,42,2026-02-21 17:53:53,20260220-191939,log/pimaindians_diabetes/8/noSelect/standard__noAug__SMOTE/XGBmodel,1771586390261_bd95089d17716676337099179,0.8571428571428571,0.844391244870041,0.8729629629629629,0.850696280627534,0.8769786984561265,0.8599632343683111,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8588893607354324
0.8441558441558441,8,noSelect,standard,noAug,SMOTE,GradientBoosting,first,0.5,0.1,42,2026-02-21 17:53:57,20260220-191939,log/pimaindians_diabetes/8/noSelect/standard__noAug__SMOTE/GradientBoosting,1771586390261_bd95089d17716676375241164,0.8441558441558441,0.8333333333333334,0.862962962962963,0.8380084151472651,0.8688930117501545,0.8474344729604197,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8469977016831353
0.8441558441558441,7,infgain,standard,gaussian_noise,TomekLinks,GradientBoosting,last,0.5,0.1,42,2026-02-21 14:25:55,20260220-191939,log/pimaindians_diabetes/7/infgain/gaussian_noise__TomekLinks__standard/GradientBoosting,1771586390261_bd95089d17716551555220494,0.8441558441558441,0.8326923076923077,0.8203703703703704,0.8257918552036199,0.8424575424575425,0.8426867250396661,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8374861467508524
0.8441558441558441,4,biMeanInfgain,standard,noAug,TomekLinks,XGBmodel,first,0.5,0.1,42,2026-02-20 19:55:45,20260220-191939,log/pimaindians_diabetes/4/biMeanInfgain/standard__noAug__TomekLinks/XGBmodel,1771586390261_bd95089d17715885456204520,0.8441558441558441,0.8274894810659187,0.845925925925926,0.834051724137931,0.8530445711371378,0.8462830273175102,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8423585481935517
