Metric,Mean,Std
Accuracy,0.6869712752525252,0.09381173585364179
Macro_Precision,0.6955514514807933,0.07072467402980381
Macro_Recall,0.6951292759773662,0.08270923012198639
Macro_F1,0.6662049700216737,0.10100332600246933
Weighted_Precision,0.7357964564167506,0.07226538349684593
Weighted_Recall,0.6869712752525252,0.09381173585364179
Weighted_F1,0.6820214026969555,0.11045913403627121
Micro_Precision,0.6869712752525252,0.09381173585364179
Micro_Recall,0.6869712752525252,0.09381173585364179
Micro_F1,0.6869712752525252,0.09381173585364178
Integrated_Score,0.6896701843962952,0.08724513965668472
