Metric,Mean,Std
Accuracy,0.6903025793650794,0.085379657947607
Macro_Precision,0.6981612341325776,0.06558203849138561
Macro_Recall,0.6963138181584363,0.07838519806206863
Macro_F1,0.6694607873982871,0.09100757387406358
Weighted_Precision,0.7381186435552354,0.06612978110448514
Weighted_Recall,0.6903025793650794,0.085379657947607
Weighted_F1,0.6864933449303681,0.09762989002163959
Micro_Precision,0.6903025793650794,0.085379657947607
Micro_Recall,0.6903025793650794,0.085379657947607
Micro_F1,0.6903025793650794,0.085379657947607
Integrated_Score,0.6927735211799548,0.0788021988519879
