Weighted_F1,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.8195732838589981,8,noSelect,standard,noAug,SMOTE,sklearn_SVM,first,0.5,0.1,5012,2026-02-23 05:18:08,20260222-075415,log/pimaindians_diabetes/8/noSelect/standard__noAug__SMOTE/sklearn_SVM,1771718062421_c4b64e6c17717950881676424,0.8181818181818182,0.7995689655172413,0.8088888888888889,0.8035714285714286,0.8221003134796238,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8138002509258665
0.8181818181818182,8,noSelect,standard,mixup,noImbl,random_forest,first,0.35,0.1,5012,2026-02-23 05:06:44,20260222-075415,log/pimaindians_diabetes/8/noSelect/standard__mixup__noImbl/random_forest,1771718062421_c4b64e6c17717944041436660,0.8181818181818182,0.8003703703703704,0.8003703703703704,0.8003703703703704,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8119478114478113
0.8181818181818182,8,noSelect,standard,noAug,TomekLinks,XGBmodel,last,0.5,0.1,5012,2026-02-23 05:23:40,20260222-075415,log/pimaindians_diabetes/8/noSelect/noAug__TomekLinks__standard/XGBmodel,1771718062421_c4b64e6c17717954204953242,0.8181818181818182,0.8003703703703704,0.8003703703703704,0.8003703703703704,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8119478114478113
0.8119639794168096,8,noSelect,standard,mixup,TomekLinks,sklearn_SVM,last,0.5,0.1,5012,2026-02-23 05:05:17,20260222-075415,log/pimaindians_diabetes/8/noSelect/mixup__TomekLinks__standard/sklearn_SVM,1771718062421_c4b64e6c17717943175148181,0.8181818181818182,0.8154761904761905,0.7748148148148148,0.78812893081761,0.8172541743970315,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8080411817766937
0.8083228101069314,8,noSelect,standard,noAug,RandomUnderSampler,GradientBoosting,first,0.5,0.1,5012,2026-02-23 05:14:37,20260222-075415,log/pimaindians_diabetes/8/noSelect/standard__noAug__RandomUnderSampler/GradientBoosting,1771718062421_c4b64e6c17717948775104325,0.8051948051948052,0.7881944444444444,0.8074074074074074,0.7939339875111507,0.8182720057720058,0.8051948051948052,0.8051948051948052,0.8051948051948052,0.8051948051948051,0.8038038274830199
